,n:8192 iter:0,n:8192 iter:1,n:8192 iter:2,n:8192 iter:3,n:8192 iter:4,n:8192 iter:5,n:8192 iter:6,n:8192 iter:7,n:8192 iter:8,n:8192 iter:9
14,0.1845658249516245,0.19631192842134393,0.8531196749109315,0.2668850710376798,0.9380729000303317,0.565119681303989,0.13841443360877684,0.7960882809079187,0.6898431354283857,0.14936985251375742
15,0.18573728917498575,0.1993426960110974,0.8501585213592205,0.26325386659564154,0.9370679264526676,0.5712046887066091,0.13672210504914983,0.7921506758029039,0.6878190215625236,0.14958649053117248
16,0.1864721031660421,0.20333978127382826,0.8534713473414061,0.2758415714279377,0.9334492609898687,0.5754645908346435,0.1380043576344172,0.7906927396802027,0.6827568186285645,0.1517499862926118
17,0.18840063378439495,0.19587187737758333,0.8511101200290754,0.2708775539994655,0.9405599368098824,0.5769550297817965,0.14468301320843066,0.7809013741682591,0.6924971283675813,0.15548764339534568
18,0.1883242512252864,0.195183001768554,0.8463288466456332,0.27602935005165163,0.9360141477831982,0.5748342557703768,0.1450266120392201,0.7878571226703815,0.7003927823002357,0.15880904045536454
19,0.19001241765501367,0.17129419302258983,0.8556185232705672,0.2636835556920826,0.9261831536472697,0.5805091209669336,0.1482404210271109,0.7864957394327656,0.7011146300110183,0.1610255406600324
20,0.19682907656139284,0.17810706248755465,0.8590167404065001,0.2895246859350642,0.9190782485161489,0.5803098470622077,0.15325733641144113,0.7843040920151724,0.6991219995124599,0.1645854366907663
21,0.20351831801272346,0.15890833681007244,0.8533028365500724,0.298320954820801,0.9259948000321484,0.5944770819291456,0.16251294212905412,0.7932316333267454,0.6972711286632317,0.1595521236958874
22,0.2098197038644063,0.1596469118997332,0.8411391948988646,0.30018939504033004,0.9273225353764882,0.6026279539330023,0.16197386109307801,0.800303197777599,0.7025211591883606,0.15915575401293716
23,0.20675097890730448,0.16060990502878528,0.8364961212627382,0.30245187244639593,0.9264632321137002,0.6067957137248713,0.15563254738932517,0.8037233878854189,0.7083331647488931,0.15620807928837374
24,0.22001665708709733,0.15356839545919881,0.8420681947659543,0.3026363542832437,0.9234041196624828,0.6137426935845498,0.15674042871262445,0.8030070395415586,0.711491763984312,0.14589387325212916
25,0.2181287362691357,0.13915982141507816,0.8442914542922401,0.2934271344626887,0.9206450797640745,0.5947582051887046,0.15373092641726652,0.8063666372647409,0.7177287671410146,0.14244214817717393
26,0.21515969102058555,0.14095309505780684,0.8437363306475533,0.2993784958257791,0.9186230883447009,0.5921978736408037,0.15129659104106435,0.8058013674210894,0.7161787366183979,0.14165558190850738
27,0.21782960178398747,0.13519772041332298,0.8469602000239851,0.2859138790264572,0.9246097487659054,0.5878290877583621,0.13823014290716473,0.8177505160238027,0.7164931957610065,0.13382124951079302
28,0.21159773959622763,0.13083977843601707,0.8523000954613996,0.2945650936371259,0.9229436088672242,0.5913394551581523,0.1342625783251408,0.8100066677841615,0.7199712489608897,0.13941554134023093
29,0.21423063410006213,0.12682949133918253,0.8596796573685286,0.2904333961608044,0.9276289569738956,0.5829110299943724,0.13879777560798964,0.8166077187830422,0.7220790085178513,0.136476680999933
30,0.21877634142352456,0.1166161707602378,0.8567681049737794,0.295806526619558,0.9268021346619367,0.5883445433998227,0.13453657254601042,0.829301999512209,0.72505823831031,0.13654481443018776
31,0.22201641340398284,0.13072879221722417,0.848842686420836,0.2908645923154379,0.9205856448228685,0.5922438244226669,0.12994879454080002,0.8298036313106278,0.7331013224542352,0.13902436567463797
32,0.2116797583107196,0.12806937593981219,0.8593574196864353,0.2856521592084556,0.9272662054359082,0.572600047752989,0.1306387787249812,0.8478173659332527,0.7320954072623466,0.14167433919485323
33,0.20260429908392727,0.1319946122765855,0.8507936863916323,0.28414645283376366,0.9293537661168554,0.5804036061152718,0.13640165541908278,0.8573061466595561,0.7354220218047183,0.13745093345226045
34,0.19256562198535482,0.13864584595235804,0.8487829287746093,0.27438059687490624,0.9278375818303441,0.582068897342323,0.1382431043606199,0.8711345092567311,0.7372262762401092,0.12774081282488883
35,0.18202186877966658,0.1465907695095446,0.8461767720774789,0.28158763060846875,0.9240760451463441,0.5932190853797298,0.1447297439284278,0.8648211692382322,0.7364279112280365,0.13442323349394525
36,0.17601815478204902,0.13417963483468123,0.8443080383266764,0.2800720129089806,0.9148199290426895,0.6035589225061123,0.13681109703384683,0.8688738987932118,0.7456316737433442,0.13578108703311537
37,0.18263670752723996,0.13735466734767998,0.8386490783353967,0.280686761375374,0.918279798789574,0.6114921574104432,0.13931446056501187,0.8812485894350389,0.7475803037455899,0.1403598283541036
38,0.19220894331231336,0.14668055533813332,0.8473196580610359,0.2855753013683793,0.9202474580571641,0.6117850218784316,0.14800723506594687,0.8693522843181322,0.7426155992811757,0.14236404615125114
39,0.1971655876500568,0.15050067265705885,0.8449191838019152,0.28113409081231205,0.9191617119615607,0.6194321443678829,0.145548834322202,0.8700478173156163,0.7420612999712793,0.14624635651715762
40,0.20294066226490162,0.15240296810830825,0.8476668556635776,0.2727220544136422,0.9230497199020673,0.6293555363468268,0.14481980326531052,0.8668736091562288,0.7282865363078812,0.1516856827735325
41,0.19828039778560944,0.1416065650104591,0.8495968450016608,0.28175072761950104,0.9129623838855915,0.6277246664429551,0.13623306736680835,0.8785115867444261,0.7377257498475596,0.15349519101732445
42,0.19338944163108737,0.13748467580119192,0.8397981767435645,0.2807543500545472,0.9220680631899117,0.6373909697132426,0.14542031645449602,0.8858572450958838,0.727343414733734,0.16379645766981887
43,0.19773707907464447,0.13027168143735868,0.8428557705126566,0.27841920712379836,0.9270516122182126,0.6295115895323425,0.1534730737794833,0.8787849068255468,0.7210272314860906,0.15654989165772312
44,0.2005495495843574,0.13054027121175668,0.838885825064635,0.2700369315614307,0.9333114099089723,0.6106850705017579,0.14612079969393313,0.8859409404999682,0.7142005724995456,0.15758855740260486
45,0.20594958298352392,0.14045937147736806,0.846106135793842,0.27195701093437624,0.9344069478653908,0.6248708720883769,0.15291013027166678,0.8788251563024447,0.7110134042744012,0.1572999451833898
46,0.21532923135392984,0.13390688215617128,0.852442577280642,0.26371048459992547,0.9335680781190565,0.6197259673163271,0.14697279603276978,0.8672877465329505,0.7044321233079042,0.16364380248007765
47,0.21654742791358672,0.10717576372433217,0.8535887590801063,0.26571179620951946,0.9340619702806089,0.6151166645056971,0.15056230864854117,0.8659044919873262,0.7040088135607758,0.16565789445822204
48,0.21252727565316643,0.1223700477209847,0.8542396167197236,0.2695145108135953,0.9363619063994819,0.6149549674914223,0.1543420093951606,0.8842870466490912,0.7083321681052238,0.15596256628078317
49,0.21261878441090473,0.12124067250862748,0.8473030893311848,0.26157589203046866,0.9346670681395497,0.6170364090828822,0.14943986283145513,0.8891042990220636,0.7117424116944803,0.14887583509826738
50,0.20869964281310063,0.13705896414796123,0.8411540005842361,0.2659923216292538,0.9345538969330218,0.6155593353149006,0.15099399584101875,0.8641133283009846,0.7158351203467863,0.15519581522144701
51,0.2158370041907058,0.14155409544596398,0.8435559031452473,0.2697867280013224,0.9407267769111098,0.6123874971108133,0.1561870194907559,0.8862047238443413,0.7302149591169453,0.15096026381255145
52,0.21317052089774244,0.13652541730637685,0.8443263131759958,0.2751781815192882,0.9412148241341196,0.5939585144340386,0.15998261877427075,0.8899067634250507,0.7306695161824778,0.147792017340419
53,0.20793503161551474,0.1315472160822634,0.858486372505996,0.28110927386856693,0.9374305966877614,0.5919959085929722,0.15865503902344333,0.8860063482969596,0.7318634831976311,0.14481096383113018
54,0.20325664516418354,0.12628949548682164,0.8558177625116392,0.2776002804170068,0.934733152223512,0.5826804650130056,0.15799774665199917,0.9000417024373359,0.7330706370513008,0.14169321648202438
55,0.215108833681457,0.12606988513074596,0.8505060949676728,0.27701693750797807,0.9360276481249911,0.5682943701410157,0.15020165418148365,0.9215318972843242,0.7294106163197092,0.1461876077027789
56,0.20462926851297947,0.1267110515403239,0.8414947530879728,0.2770073740979589,0.9364056940896232,0.5523839258698786,0.15536873198906306,0.9344354483255447,0.7248219887604462,0.14658514919688573
57,0.19325079078011267,0.12129660119444878,0.8375647613994529,0.26060036651902607,0.9431792855055411,0.567385902287555,0.16143233758181635,0.9417960899053452,0.7225599290300982,0.1517815617410883
58,0.1885099094759279,0.13345407939398718,0.8405175783155638,0.26722189020797715,0.9465181580767741,0.5716290076826092,0.15478577713062314,0.941714562674218,0.7208499331300763,0.14702603856442018
59,0.19250054342916237,0.1250858728408605,0.8414340411894822,0.260387756910374,0.9463114061111031,0.5606608697718327,0.1464299165797535,0.9268230047107701,0.7182261088202865,0.1509122625143018
60,0.19175265286266227,0.11739811356124717,0.8316754879396976,0.270484009106784,0.9460787789540753,0.5589896838767195,0.1420231130739367,0.9306695484386176,0.723775409543853,0.1482622333449027
61,0.19671085898373628,0.12457097627156535,0.8269977636484309,0.2755361801422118,0.9528486159820171,0.5522329310711024,0.14657768089235587,0.9200762568219443,0.7289808754455029,0.14868554739553003
62,0.2034829254738089,0.14552327063850767,0.8213734682233,0.27379038040074094,0.9613377443682681,0.5534287677899975,0.1514066958092296,0.9350824329670773,0.7400735241917694,0.14985831262385388
63,0.2059643346135989,0.13665204520977103,0.8161955061548062,0.273175691328052,0.9595648877765048,0.5397940112044444,0.14229873674914065,0.934354987288199,0.7426544908823121,0.14993257488732697
64,0.19379870781889957,0.13201290383454672,0.8197442702434975,0.26319110149611424,0.9627446519857639,0.5501231427484601,0.13599504882082106,0.9377618002613372,0.7388775564753671,0.1437249808541535
65,0.19068796656811363,0.14390757906467022,0.8305191452987509,0.2677961963198235,0.9606041337097887,0.5469190239685541,0.12883953729003617,0.9310826925243713,0.7268998995437864,0.14127950288070698
66,0.18892494389691264,0.13713290217000984,0.8155194946441082,0.259580943890646,0.9587001551765485,0.5252173384538619,0.12677032821163672,0.941318631721015,0.7280931229717827,0.13627533406408598
67,0.1814389350843677,0.13535656253690792,0.8151558170983523,0.2630063766841675,0.9540200055050498,0.5290313514694589,0.12387253811869456,0.9348880441384985,0.7240361403485266,0.12996089087774276
68,0.16402858815227758,0.12175557975120423,0.7993100467172961,0.2682125750494467,0.9467939255754815,0.5115568826089584,0.12520552781973326,0.9340365099446821,0.7251426018479781,0.1280634916487476
69,0.1628521697371651,0.12520021804056625,0.805816577450168,0.2582239537036274,0.9477345090125338,0.5055089171232721,0.12229255843244174,0.9449076086707225,0.7282196024591037,0.13612385474494815
70,0.1697874961325179,0.11990306319041742,0.7970832410517984,0.2589679515567566,0.9439612212977461,0.520331833519943,0.12097055424263403,0.9255935110743584,0.72581151340944,0.14336066938768818
71,0.1588573126259946,0.12055174406883465,0.7977078672399432,0.2715135705149493,0.9526010412873749,0.5278479888107569,0.1275901405297863,0.9262820651124501,0.7197998589568353,0.14164851340296158
72,0.1610945480692268,0.11555561274523277,0.7899179514962761,0.2786631456607495,0.9530755417749259,0.5314906208891081,0.12550141510406468,0.9269870296485121,0.7296654678139046,0.14687668436740436
73,0.16974273547754656,0.11442131948752475,0.7789114552316088,0.28941897826919105,0.9561439512442563,0.5219396295636325,0.12530958162817832,0.927979355333807,0.7233060430852094,0.13766267043510633
74,0.16675084113852512,0.122753291092271,0.7706788819305588,0.2804450561502853,0.95381965234998,0.528421377939561,0.13096208238522525,0.932219765787364,0.7238210736329821,0.14484902785366274
75,0.15997200086573765,0.12185415867122953,0.7687876396625641,0.2895648154923659,0.9571016013331232,0.5444578701487165,0.12265220021266664,0.9336141022743241,0.7200992362854102,0.13856005737810037
76,0.16964265247810434,0.12474734277317888,0.7690826026425205,0.28826774238787034,0.9559734818562704,0.5517069007025356,0.12222352916850784,0.9347205525158111,0.7295610680766592,0.1453989425344998
77,0.1686132994123814,0.11670343593198974,0.7656977756109077,0.2908268197967508,0.9595875192084018,0.5619655169984701,0.12058177680216824,0.9243312124779609,0.7337353647127157,0.14934083756043057
78,0.17969157331705737,0.12342324723301934,0.7716884386961299,0.297728263031892,0.9612874104578382,0.5653040218983738,0.12489909981386692,0.9295995424799249,0.7301322240542452,0.14349617813485976
79,0.1846489441046273,0.11502842779849248,0.7750581485410584,0.29390972218258893,0.9653959260770605,0.5662094573164147,0.11914320301140788,0.9055751638168476,0.7359943761618285,0.14975497806819596
80,0.18457112895860742,0.11418376106181694,0.7727103613617218,0.29082936385517044,0.9696655578637762,0.545708376764816,0.12583787495223964,0.9289720531795204,0.750671091341097,0.14327979722867112
81,0.16558361166860874,0.11986805319728418,0.7710752567950507,0.28177309889625457,0.9671745997303361,0.5357063484796225,0.12713880211759468,0.9149769606882828,0.7462157358316506,0.14436372647412474
82,0.17640339159719245,0.13433297361104707,0.7688760983892237,0.2846061731269232,0.9672002522313289,0.5361035365568562,0.13777492381646606,0.9089476635152786,0.7377600094921382,0.14343512485523507
83,0.1717473592668201,0.13276462918442677,0.7680409969971225,0.286739793201969,0.9778963046494896,0.5295824176922028,0.14571785942775625,0.9179420010477068,0.7415620064477377,0.1390885102497507
84,0.17648680046787102,0.13617710638324138,0.7801364803586628,0.28744687411932696,0.9873308849799951,0.5425193876343318,0.14193308126984314,0.9102657315505424,0.7511837532710312,0.1431006938203943
85,0.17586315741667335,0.11755205415751543,0.7880531796939031,0.28865108021628777,0.9901229820282237,0.5518511134984655,0.14509158128502636,0.9139316623227026,0.7556467033870878,0.14213645672131864
86,0.17240918905868838,0.11429167467714657,0.7932023430118639,0.2947926828666305,0.9984333683612303,0.534163560762421,0.15162854815968865,0.9054376354215945,0.7695533435019094,0.15775442105942647
87,0.17607482857906595,0.10869224099033202,0.786791757139828,0.3000488812283443,0.995116422034634,0.5251235610398228,0.14918247132905882,0.9071503008979926,0.7661607013124256,0.16122851495816967
88,0.1710982297121454,0.11794908437708279,0.790246538011187,0.3096348184100109,0.9892345226598753,0.5206525761065847,0.14390798707460098,0.9046055917159963,0.7794384252366169,0.16409440532558137
89,0.16985869720334237,0.11323687415580597,0.7911700823684907,0.30270477440915905,1.0,0.5400911772965147,0.1324945656052746,0.9073924036671819,0.793073671495813,0.16152985791091695
90,0.1731633817782092,0.1402770313376439,0.8059652095597825,0.3010541772446427,0.9979361741029018,0.5518511130461571,0.13488486891977547,0.9229032769587815,0.7885739780077595,0.15964918709758516
91,0.1701219470525301,0.125296845206347,0.8194414183674348,0.3091085891328687,0.9908240688326444,0.5505688634353408,0.13480289854606514,0.9099810224636379,0.7892694878376245,0.17266754992155384
92,0.16936033826809796,0.131078232067647,0.8276228014669212,0.30742007222306494,0.9884895273728161,0.5363177677020879,0.13337262213537346,0.9228394889228709,0.7905615506431446,0.16566552870927034
93,0.16772354831265263,0.1290499253490253,0.8201588797262882,0.31003698519120515,0.9961858742857301,0.541730918099146,0.1273887834505964,0.9195678690930359,0.7823969779669848,0.1678277806671498
94,0.1555980010609934,0.11128508204133306,0.8182115729117747,0.30372080605957275,0.9928201783160631,0.5375038391976769,0.12727993425879944,0.9247487161696344,0.7672265754593872,0.1632908972909278
95,0.15447916559498268,0.10363916464930192,0.8053727336231814,0.3030919469080452,0.9951537330446231,0.5602111315217737,0.12479441096056318,0.9305724485363849,0.7739873553175857,0.16360474629382527
96,0.1632571436789924,0.08595535689410799,0.8031984776663202,0.28794493297209006,0.9939639463967155,0.5735372068264428,0.12148815493851883,0.9200202099456473,0.7714566281070877,0.16133736866858617
97,0.16478163484827751,0.07815612050835029,0.8063640286641246,0.29131575064637855,0.9938273035912002,0.5694567414554591,0.14129090102695055,0.8915109075297445,0.7736389080007543,0.1600575166147769
98,0.1667552505136472,0.06787100978316335,0.8049324392744551,0.2875368565541061,0.9853570353036273,0.5761315126260974,0.13548322465003695,0.8822249875204667,0.7791107251392031,0.1608233628619776
99,0.16677373076166224,0.05291624848182683,0.7989066710061289,0.2790126586420475,0.9775148068404953,0.5390350659319237,0.1298041306143373,0.8784047056200213,0.7835328776596985,0.16231006782553276
100,0.16002200749440917,0.05035357469407795,0.804127211171338,0.27467782912825706,0.9802284244327468,0.5503106743109439,0.12784902838944068,0.8691097982787472,0.7923567810055395,0.16189626155973805
101,0.1592201413695851,0.05043006130473101,0.8133831489788176,0.27102420411543293,0.9778430200535856,0.5595792154823569,0.12417362774029782,0.8711337111533599,0.7921271574118607,0.16483682320366297
102,0.16209120329440505,0.0403126121732924,0.8203674866925241,0.27388921212188433,0.9676211646176872,0.5606688289781327,0.126969281476051,0.867013579360405,0.7851433581620625,0.16224755114863318
103,0.17027902251402618,0.03615490907908751,0.8102100299148453,0.27319031925095577,0.9701201541983848,0.5559999785678671,0.12258498031564609,0.8798754598574168,0.7786274209793946,0.1598241632825659
104,0.1637745265702003,0.03356518942351977,0.807500868477802,0.27123799361707995,0.9722009478598754,0.559167232883181,0.12088996548445155,0.8790965338948407,0.7795360374069168,0.1524230577133672
105,0.15495795809694693,0.011284288042777715,0.8073905606090529,0.26553910171608425,0.9759378263228602,0.57741080597268,0.12358137464500633,0.8843553472185738,0.7918760032943031,0.16186161963364704
106,0.1629040179363889,0.018640569850740345,0.8012055078986035,0.25711520922164693,0.9766039765583591,0.5867760740787735,0.12476970244244885,0.8908663685729844,0.7998676383250557,0.15714037174704007
107,0.1632766580812933,0.036019652961001195,0.8015282173589301,0.25589905559107956,0.9730771928712256,0.597686341770081,0.11390822979258938,0.8922603084592802,0.8020479655515058,0.15980451490144376
108,0.17109212766463844,0.026840828088046494,0.8045569527934067,0.25651308681182244,0.9791539751496856,0.590065053376295,0.12034174508926894,0.8790442329672495,0.8076768312708805,0.15901303262209213
109,0.177953281184952,0.03006171621892265,0.8108686530683074,0.2513185125445274,0.9766296729464399,0.5895216419536393,0.12768733274406777,0.8671600924933346,0.8098433047761816,0.1557383290016468
110,0.17691884248499087,0.028235246544911687,0.7984347002798173,0.2573257495569553,0.9804516243137265,0.5832737571714678,0.12200884529065832,0.856674104732904,0.7926866157344877,0.15717541801099966
111,0.18003390430541252,0.03919221875382545,0.8009824527144812,0.25210174183795525,0.9792896286588657,0.5739401632683981,0.12498526911152004,0.8522410489803149,0.79870512835321,0.15893145865327168
112,0.17963257389619264,0.023287910878931815,0.8091689600371235,0.2559310126342202,0.980435851013133,0.5912083129277599,0.11314962238519985,0.8457733532090688,0.8044258667668107,0.1596478929567031
113,0.18442877306051453,0.04135256361579309,0.8090643171825266,0.2601326012700965,0.9812012343673084,0.5948648879139797,0.11284432607425147,0.8437591888841703,0.7923672511012925,0.1614527265162491
114,0.1798988995965783,0.044109163114544034,0.8118522233971681,0.25936330387249307,0.980919795496067,0.5945732489732447,0.1159608926757795,0.8455409638224705,0.7869576206699396,0.16963381148332238
115,0.17043053709822237,0.0593288639700898,0.8194066364644975,0.2613892783119,0.9814984872132294,0.609938643440306,0.12113079682462574,0.847243036658353,0.788382716959604,0.16569795568445442
116,0.1765280192978314,0.05245144047771812,0.8151533647294908,0.25981162623797444,0.9872352419743153,0.614586092191024,0.13121034592708347,0.8568628049813265,0.7829036816581443,0.16498636925379487
117,0.18718667456977456,0.05128828360570983,0.8053366419926077,0.26099516904200365,0.9857649443423356,0.6214601874934248,0.12585081373869908,0.863140808125747,0.7689005368636616,0.16126340172659412
118,0.189479284963737,0.058504488088239506,0.8086934858494983,0.25346654992460527,0.9953737748726414,0.6210958230898935,0.12904348396129045,0.8629437562892475,0.7735051857618106,0.16552326110526766
119,0.19321669248706072,0.056698139038727634,0.819476602711762,0.24273693640827973,0.9927867784382174,0.610496754690752,0.13195797701228063,0.864224093209012,0.7757996593089174,0.15832098854263488
120,0.19216429085655817,0.04608867103793774,0.8109317818443356,0.25393818942163343,0.9935753429616697,0.6117415766348078,0.1193666769608865,0.860589233898518,0.7769969976222342,0.16107697338523638
121,0.20286078266701946,0.05381179300942822,0.802600187625219,0.24672268862172614,0.9898542890739568,0.6170588334608648,0.13301899550555962,0.8591145048361885,0.7762322426404966,0.1638236415537401
122,0.1974108657461083,0.05428363717574193,0.7964493954913784,0.2331497780606146,0.9959585930913972,0.6177007351154156,0.14225818835444265,0.8640598172739165,0.7858357417225048,0.17030111582811458
123,0.20567476101422735,0.0589336201217078,0.7961444143832126,0.22307097225317032,0.9966177131615104,0.6165041465483418,0.1458899276443707,0.8569432274264992,0.7929956319292311,0.16538686253148044
124,0.20292885712290437,0.05947752474695774,0.7955913550733055,0.23504706726028546,0.9996465899172376,0.6296287574817697,0.14211862869512704,0.8556832058799978,0.7901890977634559,0.16375524184474996
125,0.19755088255576622,0.059293221300243684,0.7858852138856736,0.2404773982000156,0.9914802926986688,0.6227463954024671,0.13177106867497965,0.8606076854638732,0.7887500292001213,0.18004240889271764
126,0.20428325831907196,0.053267177521388646,0.773933465466793,0.2306527839417825,0.9941897486449242,0.6351928640003216,0.12341963842144768,0.8771514629096266,0.784936857118164,0.18812190335986048
127,0.19745358964095913,0.05614782447830578,0.7728303616586528,0.24021967567193228,0.990345524475565,0.6342474869187321,0.12980204901027148,0.8472426722511323,0.7718693889105188,0.19362548730923182
128,0.19831383857859303,0.04544534895791321,0.7825755336908713,0.244956359086235,0.9867057078029944,0.6387206060479187,0.1280354148603998,0.8518142346074878,0.7648856930653807,0.18601241936686563
129,0.1811530828098765,0.055173737557781544,0.7717929318555036,0.2468893147302695,0.9809392185086697,0.6530710113217362,0.13577463058450864,0.8550702044059013,0.7613960017199384,0.17745911257897148
130,0.17267557182241539,0.050646253354634053,0.7656559904213135,0.2491226042780588,0.9798422971115566,0.6549379537427008,0.1347235281365389,0.8663949099418038,0.7651981820598108,0.16772713058552347
131,0.18070965123062757,0.050293781163413494,0.7665552461862614,0.243838055130838,0.9669938253603537,0.6698686200306815,0.14008393876280006,0.8577051272183932,0.7769287586795807,0.1721095285168513
132,0.17840899681961409,0.04695619867567807,0.7636579115406313,0.24085246985145778,0.9621003608798817,0.668520964012326,0.14290036828258323,0.8493603542053578,0.7740494484358528,0.16930039906989972
133,0.18762881258036243,0.022453331509043096,0.7681361605654841,0.2379042463968792,0.958298581684513,0.6412551886837666,0.15781138883290402,0.8558319855740342,0.7748803571980808,0.16897412022216815
134,0.18540706943673196,0.01735795048656256,0.7684311909468031,0.2529548232078717,0.9653480377044188,0.6407161238711516,0.15893698522152408,0.8667669720475126,0.7526655528096534,0.1780874779233339
135,0.1726308860785072,0.02273524768836417,0.7656873526238236,0.25504439232786913,0.9628786799777115,0.6375352825205021,0.16013526624034727,0.8722288757453867,0.7635145105296405,0.18310082677013848
136,0.1800096688327184,0.022890623343793305,0.7684090814770645,0.242321866991682,0.9608480504183154,0.6324792078356868,0.15260018723489058,0.8682763511621993,0.7600182111544349,0.18405306394355284
137,0.1783779632018213,0.013537739633877943,0.7724804269838086,0.24031568926721453,0.9613071419732044,0.6409771983448879,0.1425032038990468,0.8648683155634996,0.7570666116111164,0.17433506500610274
138,0.17620135291045935,0.002484706441684289,0.7755240726795999,0.24498573698435364,0.9657000241665107,0.6504287522808551,0.15799564797662108,0.8600236349818201,0.7560831002982701,0.16763781660000796
139,0.17452966174734824,0.0,0.7845379566868629,0.25207116157103815,0.9648257457607441,0.6542831651579262,0.1556098584465998,0.8569946962062827,0.7516707111652315,0.1670893648123098
140,0.1683031266615692,0.013057501631508189,0.7905450014921975,0.2569360920453462,0.9636967062054561,0.6462818391112538,0.16843134039199137,0.8682048610499046,0.7413006240838784,0.16532015083243545
141,0.17867981596872604,0.03623156300400016,0.7856509081459054,0.2490985550291411,0.9607543426538142,0.6480981433334777,0.1642721658894056,0.8681978009587487,0.734792745204571,0.16043138435602175
142,0.17828582389308623,0.021846735881805638,0.788032762084153,0.24880319284001773,0.9604253615487705,0.6651468233984182,0.15403267367604087,0.8481503883669493,0.7268103324314948,0.15844828826343005
143,0.17115732202270134,0.020595941066709495,0.7895912630020319,0.26118809474227167,0.9569800638114743,0.6557358318572862,0.14758667589984126,0.8517940258230431,0.7259678002988313,0.16655572635907492
144,0.1789367821101154,0.021424476615460826,0.7903652208502688,0.2694819639284548,0.9553331488837469,0.6616377676893288,0.15397460029112747,0.8476371649432122,0.7189676480538171,0.16295491839825874
145,0.17676950927708382,0.02949760698274374,0.786290856261884,0.27572886655011636,0.959033995248424,0.6716633723665159,0.15441980911877062,0.8416934307611141,0.7293557711619832,0.16930194527114759
146,0.18855365649076514,0.035072185068019755,0.7808707082737117,0.27534838477222845,0.9532223054998687,0.673407897547068,0.1501224284139162,0.8393698843474424,0.7371692573462453,0.17628282244175142
147,0.1975430911972362,0.03946019035527238,0.7788736925224277,0.26660433844829945,0.9551293344229451,0.658697568576987,0.15024522112246624,0.8279612385450257,0.7400497062049923,0.17844451374287515
148,0.191940227551586,0.028094966652362895,0.7663610492151725,0.25420500905972465,0.9576445553618992,0.6557138700127039,0.15912726633595434,0.818902372620844,0.7393160016620464,0.18238067613785594
149,0.17861249149870187,0.01979524959873754,0.752985900468107,0.25021774745578873,0.956054728480265,0.6499258047336888,0.15776702269296528,0.7996108746411347,0.7338474279984633,0.1836956975056153
150,0.17956443367578767,0.04055679414886569,0.7556859310374985,0.2578588246597655,0.9530546341434228,0.6533757514592932,0.15377355083506436,0.7922903114268912,0.7468500614503021,0.18033640072199308
